pair_id,label,frgp,which_hand,subject1,subject2,ground_truth
I_00002304_00002407_frgp14,impostor,14,left,2304,2407,B
I_00002356_00002463_frgp14,impostor,14,left,2356,2463,B
I_00002362_00002455_frgp13,impostor,13,right,2362,2455,B
I_00002384_00002403_frgp13,impostor,13,right,2384,2403,B
I_00002357_00002381_frgp14,impostor,14,left,2357,2381,B
I_00002353_00002407_frgp14,impostor,14,left,2353,2407,B
I_00002372_00002405_frgp14,impostor,14,left,2372,2405,B
I_00002312_00002399_frgp13,impostor,13,right,2312,2399,B
I_00002321_00002401_frgp13,impostor,13,right,2321,2401,B
I_00002348_00002426_frgp14,impostor,14,left,2348,2426,B
I_00002304_00002413_frgp14,impostor,14,left,2304,2413,B
I_00002320_00002328_frgp14,impostor,14,left,2320,2328,B
I_00002330_00002425_frgp13,impostor,13,right,2330,2425,B
I_00002374_00002384_frgp13,impostor,13,right,2374,2384,B
I_00002325_00002388_frgp13,impostor,13,right,2325,2388,B
I_00002313_00002320_frgp14,impostor,14,left,2313,2320,B
I_00002405_00002455_frgp13,impostor,13,right,2405,2455,B
I_00002341_00002392_frgp13,impostor,13,right,2341,2392,B
I_00002423_00002462_frgp13,impostor,13,right,2423,2462,B
G_2406_frgp14,genuine,14,left,2406,2406,A
I_00002384_00002408_frgp13,impostor,13,right,2384,2408,B
I_00002349_00002399_frgp13,impostor,13,right,2349,2399,B
I_00002339_00002376_frgp14,impostor,14,left,2339,2376,B
I_00002304_00002425_frgp14,impostor,14,left,2304,2425,B
I_00002353_00002373_frgp13,impostor,13,right,2353,2373,B
I_00002340_00002425_frgp14,impostor,14,left,2340,2425,B
I_00002303_00002425_frgp14,impostor,14,left,2303,2425,B
I_00002326_00002395_frgp13,impostor,13,right,2326,2395,B
I_00002328_00002373_frgp14,impostor,14,left,2328,2373,B
I_00002319_00002394_frgp13,impostor,13,right,2319,2394,B
I_00002408_00002409_frgp13,impostor,13,right,2408,2409,B
I_00002319_00002344_frgp13,impostor,13,right,2319,2344,B
I_00002384_00002406_frgp14,impostor,14,left,2384,2406,B
I_00002315_00002328_frgp13,impostor,13,right,2315,2328,B
I_00002381_00002415_frgp13,impostor,13,right,2381,2415,B
I_00002313_00002334_frgp14,impostor,14,left,2313,2334,B
I_00002303_00002341_frgp13,impostor,13,right,2303,2341,B
I_00002313_00002315_frgp14,impostor,14,left,2313,2315,B
I_00002357_00002369_frgp13,impostor,13,right,2357,2369,B
I_00002327_00002341_frgp13,impostor,13,right,2327,2341,B
I_00002339_00002463_frgp14,impostor,14,left,2339,2463,B
I_00002340_00002462_frgp13,impostor,13,right,2340,2462,B
I_00002358_00002424_frgp14,impostor,14,left,2358,2424,B
I_00002321_00002330_frgp14,impostor,14,left,2321,2330,B
I_00002326_00002371_frgp14,impostor,14,left,2326,2371,B
I_00002304_00002398_frgp13,impostor,13,right,2304,2398,B
I_00002383_00002386_frgp14,impostor,14,left,2383,2386,B
G_2317_frgp14,genuine,14,left,2317,2317,A
I_00002338_00002386_frgp14,impostor,14,left,2338,2386,B
I_00002401_00002409_frgp14,impostor,14,left,2401,2409,B
I_00002352_00002408_frgp13,impostor,13,right,2352,2408,B
I_00002321_00002334_frgp13,impostor,13,right,2321,2334,B
I_00002312_00002418_frgp14,impostor,14,left,2312,2418,B
I_00002348_00002407_frgp13,impostor,13,right,2348,2407,B
I_00002398_00002463_frgp14,impostor,14,left,2398,2463,B
I_00002307_00002426_frgp13,impostor,13,right,2307,2426,B
I_00002351_00002423_frgp14,impostor,14,left,2351,2423,B
I_00002398_00002406_frgp13,impostor,13,right,2398,2406,B
I_00002325_00002426_frgp14,impostor,14,left,2325,2426,B
I_00002303_00002426_frgp14,impostor,14,left,2303,2426,B
I_00002351_00002374_frgp14,impostor,14,left,2351,2374,B
I_00002325_00002388_frgp14,impostor,14,left,2325,2388,B
I_00002369_00002428_frgp13,impostor,13,right,2369,2428,B
I_00002306_00002412_frgp14,impostor,14,left,2306,2412,B
I_00002330_00002383_frgp13,impostor,13,right,2330,2383,B
I_00002310_00002332_frgp13,impostor,13,right,2310,2332,B
I_00002383_00002462_frgp13,impostor,13,right,2383,2462,B
I_00002408_00002418_frgp13,impostor,13,right,2408,2418,B
I_00002312_00002337_frgp14,impostor,14,left,2312,2337,B
I_00002329_00002391_frgp14,impostor,14,left,2329,2391,B
G_2402_frgp13,genuine,13,right,2402,2402,A
I_00002306_00002367_frgp14,impostor,14,left,2306,2367,B
I_00002380_00002424_frgp13,impostor,13,right,2380,2424,B
I_00002374_00002405_frgp14,impostor,14,left,2374,2405,B
I_00002319_00002373_frgp13,impostor,13,right,2319,2373,B
I_00002359_00002371_frgp13,impostor,13,right,2359,2371,B
I_00002342_00002406_frgp13,impostor,13,right,2342,2406,B
I_00002357_00002413_frgp13,impostor,13,right,2357,2413,B
I_00002314_00002381_frgp13,impostor,13,right,2314,2381,B
I_00002403_00002481_frgp13,impostor,13,right,2403,2481,B
I_00002306_00002368_frgp13,impostor,13,right,2306,2368,B
I_00002312_00002447_frgp14,impostor,14,left,2312,2447,B
I_00002440_00002481_frgp14,impostor,14,left,2440,2481,B
I_00002362_00002374_frgp14,impostor,14,left,2362,2374,B
I_00002379_00002440_frgp13,impostor,13,right,2379,2440,B
I_00002330_00002349_frgp14,impostor,14,left,2330,2349,B
I_00002352_00002412_frgp13,impostor,13,right,2352,2412,B
I_00002303_00002384_frgp14,impostor,14,left,2303,2384,B
I_00002337_00002447_frgp14,impostor,14,left,2337,2447,B
I_00002394_00002424_frgp14,impostor,14,left,2394,2424,B
I_00002360_00002375_frgp13,impostor,13,right,2360,2375,B
I_00002327_00002371_frgp13,impostor,13,right,2327,2371,B
I_00002317_00002352_frgp13,impostor,13,right,2317,2352,B
I_00002332_00002339_frgp14,impostor,14,left,2332,2339,B
I_00002358_00002423_frgp13,impostor,13,right,2358,2423,B
I_00002360_00002424_frgp13,impostor,13,right,2360,2424,B
I_00002388_00002398_frgp14,impostor,14,left,2388,2398,B
I_00002367_00002388_frgp13,impostor,13,right,2367,2388,B
I_00002418_00002423_frgp13,impostor,13,right,2418,2423,B
I_00002314_00002425_frgp13,impostor,13,right,2314,2425,B
I_00002370_00002372_frgp14,impostor,14,left,2370,2372,B
I_00002362_00002383_frgp14,impostor,14,left,2362,2383,B
I_00002326_00002455_frgp14,impostor,14,left,2326,2455,B
I_00002379_00002398_frgp14,impostor,14,left,2379,2398,B
I_00002317_00002383_frgp14,impostor,14,left,2317,2383,B
I_00002329_00002412_frgp13,impostor,13,right,2329,2412,B
I_00002351_00002372_frgp13,impostor,13,right,2351,2372,B
I_00002386_00002395_frgp14,impostor,14,left,2386,2395,B
I_00002328_00002424_frgp14,impostor,14,left,2328,2424,B
I_00002306_00002423_frgp14,impostor,14,left,2306,2423,B
I_00002418_00002428_frgp13,impostor,13,right,2418,2428,B
I_00002329_00002338_frgp13,impostor,13,right,2329,2338,B
I_00002351_00002373_frgp14,impostor,14,left,2351,2373,B
I_00002352_00002373_frgp14,impostor,14,left,2352,2373,B
I_00002375_00002425_frgp14,impostor,14,left,2375,2425,B
I_00002415_00002418_frgp14,impostor,14,left,2415,2418,B
I_00002349_00002353_frgp13,impostor,13,right,2349,2353,B
I_00002364_00002402_frgp14,impostor,14,left,2364,2402,B
I_00002332_00002367_frgp14,impostor,14,left,2332,2367,B
I_00002352_00002394_frgp14,impostor,14,left,2352,2394,B
I_00002303_00002440_frgp13,impostor,13,right,2303,2440,B
I_00002317_00002405_frgp14,impostor,14,left,2317,2405,B
I_00002315_00002375_frgp14,impostor,14,left,2315,2375,B
I_00002332_00002388_frgp14,impostor,14,left,2332,2388,B
I_00002418_00002455_frgp14,impostor,14,left,2418,2455,B
I_00002314_00002426_frgp13,impostor,13,right,2314,2426,B
I_00002304_00002360_frgp13,impostor,13,right,2304,2360,B
I_00002342_00002381_frgp13,impostor,13,right,2342,2381,B
I_00002320_00002379_frgp14,impostor,14,left,2320,2379,B
I_00002373_00002388_frgp14,impostor,14,left,2373,2388,B
I_00002344_00002369_frgp14,impostor,14,left,2344,2369,B
I_00002394_00002396_frgp13,impostor,13,right,2394,2396,B
I_00002395_00002440_frgp14,impostor,14,left,2395,2440,B
I_00002319_00002428_frgp14,impostor,14,left,2319,2428,B
I_00002313_00002407_frgp13,impostor,13,right,2313,2407,B
I_00002395_00002447_frgp13,impostor,13,right,2395,2447,B
I_00002303_00002368_frgp14,impostor,14,left,2303,2368,B
I_00002310_00002440_frgp14,impostor,14,left,2310,2440,B
I_00002304_00002319_frgp14,impostor,14,left,2304,2319,B
I_00002349_00002384_frgp13,impostor,13,right,2349,2384,B
I_00002380_00002399_frgp13,impostor,13,right,2380,2399,B
I_00002338_00002405_frgp14,impostor,14,left,2338,2405,B
I_00002356_00002367_frgp13,impostor,13,right,2356,2367,B
I_00002337_00002368_frgp14,impostor,14,left,2337,2368,B
I_00002415_00002423_frgp13,impostor,13,right,2415,2423,B
I_00002320_00002364_frgp13,impostor,13,right,2320,2364,B
I_00002396_00002406_frgp13,impostor,13,right,2396,2406,B
I_00002352_00002418_frgp13,impostor,13,right,2352,2418,B
I_00002386_00002424_frgp14,impostor,14,left,2386,2424,B
I_00002367_00002369_frgp14,impostor,14,left,2367,2369,B
I_00002349_00002370_frgp14,impostor,14,left,2349,2370,B
I_00002403_00002481_frgp14,impostor,14,left,2403,2481,B
I_00002356_00002406_frgp13,impostor,13,right,2356,2406,B
I_00002357_00002415_frgp14,impostor,14,left,2357,2415,B
I_00002327_00002481_frgp13,impostor,13,right,2327,2481,B
I_00002310_00002398_frgp13,impostor,13,right,2310,2398,B
I_00002312_00002423_frgp13,impostor,13,right,2312,2423,B
I_00002325_00002360_frgp13,impostor,13,right,2325,2360,B
I_00002367_00002396_frgp14,impostor,14,left,2367,2396,B
I_00002348_00002392_frgp13,impostor,13,right,2348,2392,B
I_00002326_00002334_frgp13,impostor,13,right,2326,2334,B
I_00002328_00002372_frgp14,impostor,14,left,2328,2372,B
I_00002339_00002349_frgp13,impostor,13,right,2339,2349,B
I_00002312_00002360_frgp14,impostor,14,left,2312,2360,B
I_00002319_00002360_frgp13,impostor,13,right,2319,2360,B
I_00002383_00002403_frgp14,impostor,14,left,2383,2403,B
I_00002332_00002407_frgp13,impostor,13,right,2332,2407,B
I_00002359_00002402_frgp14,impostor,14,left,2359,2402,B
I_00002329_00002481_frgp14,impostor,14,left,2329,2481,B
I_00002319_00002325_frgp14,impostor,14,left,2319,2325,B
I_00002325_00002423_frgp14,impostor,14,left,2325,2423,B
I_00002357_00002398_frgp14,impostor,14,left,2357,2398,B
I_00002356_00002481_frgp14,impostor,14,left,2356,2481,B
I_00002379_00002415_frgp14,impostor,14,left,2379,2415,B
I_00002340_00002359_frgp13,impostor,13,right,2340,2359,B
I_00002398_00002462_frgp14,impostor,14,left,2398,2462,B
I_00002312_00002418_frgp13,impostor,13,right,2312,2418,B
I_00002403_00002428_frgp13,impostor,13,right,2403,2428,B
I_00002339_00002351_frgp14,impostor,14,left,2339,2351,B
I_00002351_00002455_frgp13,impostor,13,right,2351,2455,B
I_00002339_00002398_frgp14,impostor,14,left,2339,2398,B
I_00002352_00002409_frgp13,impostor,13,right,2352,2409,B
I_00002339_00002455_frgp13,impostor,13,right,2339,2455,B
I_00002306_00002317_frgp13,impostor,13,right,2306,2317,B
I_00002353_00002368_frgp13,impostor,13,right,2353,2368,B
I_00002415_00002481_frgp13,impostor,13,right,2415,2481,B
I_00002319_00002372_frgp14,impostor,14,left,2319,2372,B
I_00002337_00002374_frgp14,impostor,14,left,2337,2374,B
I_00002369_00002399_frgp14,impostor,14,left,2369,2399,B
I_00002381_00002425_frgp13,impostor,13,right,2381,2425,B
G_2334_frgp13,genuine,13,right,2334,2334,A
I_00002326_00002440_frgp13,impostor,13,right,2326,2440,B
I_00002313_00002342_frgp13,impostor,13,right,2313,2342,B
I_00002313_00002329_frgp14,impostor,14,left,2313,2329,B
I_00002328_00002426_frgp13,impostor,13,right,2328,2426,B
I_00002341_00002344_frgp13,impostor,13,right,2341,2344,B
I_00002326_00002463_frgp13,impostor,13,right,2326,2463,B
I_00002313_00002423_frgp13,impostor,13,right,2313,2423,B
I_00002329_00002428_frgp14,impostor,14,left,2329,2428,B
I_00002348_00002376_frgp13,impostor,13,right,2348,2376,B
I_00002337_00002371_frgp13,impostor,13,right,2337,2371,B
I_00002325_00002428_frgp14,impostor,14,left,2325,2428,B
I_00002334_00002462_frgp13,impostor,13,right,2334,2462,B
I_00002352_00002370_frgp14,impostor,14,left,2352,2370,B
I_00002315_00002401_frgp13,impostor,13,right,2315,2401,B
I_00002348_00002349_frgp14,impostor,14,left,2348,2349,B
I_00002321_00002341_frgp14,impostor,14,left,2321,2341,B
I_00002310_00002405_frgp13,impostor,13,right,2310,2405,B
I_00002325_00002370_frgp14,impostor,14,left,2325,2370,B
I_00002314_00002413_frgp14,impostor,14,left,2314,2413,B
I_00002356_00002379_frgp13,impostor,13,right,2356,2379,B
I_00002392_00002396_frgp13,impostor,13,right,2392,2396,B
I_00002317_00002426_frgp14,impostor,14,left,2317,2426,B
I_00002355_00002360_frgp13,impostor,13,right,2355,2360,B
I_00002398_00002413_frgp13,impostor,13,right,2398,2413,B
I_00002402_00002409_frgp13,impostor,13,right,2402,2409,B
I_00002379_00002447_frgp14,impostor,14,left,2379,2447,B
I_00002307_00002338_frgp14,impostor,14,left,2307,2338,B
I_00002355_00002367_frgp14,impostor,14,left,2355,2367,B
I_00002339_00002358_frgp13,impostor,13,right,2339,2358,B
I_00002325_00002339_frgp14,impostor,14,left,2325,2339,B
I_00002357_00002392_frgp14,impostor,14,left,2357,2392,B
I_00002372_00002407_frgp14,impostor,14,left,2372,2407,B
I_00002391_00002408_frgp14,impostor,14,left,2391,2408,B
I_00002384_00002423_frgp13,impostor,13,right,2384,2423,B
I_00002352_00002391_frgp14,impostor,14,left,2352,2391,B
I_00002313_00002403_frgp14,impostor,14,left,2313,2403,B
I_00002319_00002405_frgp13,impostor,13,right,2319,2405,B
I_00002342_00002357_frgp13,impostor,13,right,2342,2357,B
I_00002314_00002349_frgp13,impostor,13,right,2314,2349,B
I_00002386_00002409_frgp14,impostor,14,left,2386,2409,B
I_00002314_00002342_frgp14,impostor,14,left,2314,2342,B
I_00002360_00002418_frgp14,impostor,14,left,2360,2418,B
I_00002326_00002338_frgp13,impostor,13,right,2326,2338,B
I_00002326_00002368_frgp13,impostor,13,right,2326,2368,B
I_00002310_00002326_frgp13,impostor,13,right,2310,2326,B
I_00002337_00002340_frgp14,impostor,14,left,2337,2340,B
I_00002326_00002364_frgp14,impostor,14,left,2326,2364,B
I_00002315_00002398_frgp14,impostor,14,left,2315,2398,B
I_00002313_00002330_frgp13,impostor,13,right,2313,2330,B
I_00002303_00002341_frgp14,impostor,14,left,2303,2341,B
I_00002379_00002455_frgp13,impostor,13,right,2379,2455,B
I_00002312_00002348_frgp13,impostor,13,right,2312,2348,B
I_00002364_00002408_frgp14,impostor,14,left,2364,2408,B
I_00002319_00002353_frgp13,impostor,13,right,2319,2353,B
I_00002462_00002463_frgp13,impostor,13,right,2462,2463,B
I_00002342_00002407_frgp13,impostor,13,right,2342,2407,B
I_00002307_00002424_frgp13,impostor,13,right,2307,2424,B
I_00002330_00002348_frgp13,impostor,13,right,2330,2348,B
I_00002364_00002370_frgp13,impostor,13,right,2364,2370,B
I_00002396_00002426_frgp13,impostor,13,right,2396,2426,B
G_2358_frgp14,genuine,14,left,2358,2358,A
I_00002415_00002447_frgp13,impostor,13,right,2415,2447,B
I_00002352_00002367_frgp13,impostor,13,right,2352,2367,B
I_00002315_00002362_frgp14,impostor,14,left,2315,2362,B
I_00002303_00002325_frgp13,impostor,13,right,2303,2325,B
I_00002317_00002327_frgp13,impostor,13,right,2317,2327,B
I_00002303_00002330_frgp14,impostor,14,left,2303,2330,B
I_00002349_00002415_frgp14,impostor,14,left,2349,2415,B
I_00002327_00002359_frgp14,impostor,14,left,2327,2359,B
I_00002375_00002406_frgp14,impostor,14,left,2375,2406,B
I_00002338_00002375_frgp14,impostor,14,left,2338,2375,B
I_00002353_00002376_frgp13,impostor,13,right,2353,2376,B
I_00002313_00002349_frgp14,impostor,14,left,2313,2349,B
I_00002310_00002337_frgp13,impostor,13,right,2310,2337,B
I_00002307_00002351_frgp13,impostor,13,right,2307,2351,B
I_00002349_00002409_frgp13,impostor,13,right,2349,2409,B
I_00002320_00002391_frgp13,impostor,13,right,2320,2391,B
I_00002376_00002455_frgp14,impostor,14,left,2376,2455,B
I_00002339_00002409_frgp14,impostor,14,left,2339,2409,B
I_00002303_00002348_frgp13,impostor,13,right,2303,2348,B
I_00002355_00002425_frgp13,impostor,13,right,2355,2425,B
I_00002394_00002440_frgp14,impostor,14,left,2394,2440,B
I_00002369_00002413_frgp13,impostor,13,right,2369,2413,B
I_00002339_00002379_frgp13,impostor,13,right,2339,2379,B
I_00002353_00002447_frgp13,impostor,13,right,2353,2447,B
I_00002332_00002364_frgp13,impostor,13,right,2332,2364,B
I_00002368_00002402_frgp14,impostor,14,left,2368,2402,B
I_00002315_00002418_frgp13,impostor,13,right,2315,2418,B
I_00002351_00002463_frgp13,impostor,13,right,2351,2463,B
I_00002319_00002407_frgp14,impostor,14,left,2319,2407,B
I_00002307_00002362_frgp14,impostor,14,left,2307,2362,B
I_00002351_00002425_frgp14,impostor,14,left,2351,2425,B
I_00002319_00002320_frgp14,impostor,14,left,2319,2320,B
I_00002341_00002440_frgp14,impostor,14,left,2341,2440,B
I_00002351_00002355_frgp13,impostor,13,right,2351,2355,B
G_2369_frgp14,genuine,14,left,2369,2369,A
I_00002344_00002418_frgp14,impostor,14,left,2344,2418,B
I_00002338_00002340_frgp13,impostor,13,right,2338,2340,B
I_00002409_00002455_frgp14,impostor,14,left,2409,2455,B
I_00002330_00002356_frgp13,impostor,13,right,2330,2356,B
I_00002337_00002383_frgp14,impostor,14,left,2337,2383,B
I_00002352_00002362_frgp14,impostor,14,left,2352,2362,B
I_00002310_00002374_frgp14,impostor,14,left,2310,2374,B
I_00002348_00002380_frgp14,impostor,14,left,2348,2380,B
I_00002319_00002423_frgp13,impostor,13,right,2319,2423,B
I_00002357_00002440_frgp13,impostor,13,right,2357,2440,B
I_00002332_00002344_frgp13,impostor,13,right,2332,2344,B
I_00002341_00002384_frgp14,impostor,14,left,2341,2384,B
I_00002319_00002463_frgp13,impostor,13,right,2319,2463,B
I_00002339_00002418_frgp13,impostor,13,right,2339,2418,B
I_00002342_00002395_frgp13,impostor,13,right,2342,2395,B
I_00002356_00002395_frgp13,impostor,13,right,2356,2395,B
I_00002349_00002370_frgp13,impostor,13,right,2349,2370,B
I_00002403_00002425_frgp13,impostor,13,right,2403,2425,B
I_00002339_00002349_frgp14,impostor,14,left,2339,2349,B
I_00002368_00002370_frgp13,impostor,13,right,2368,2370,B
I_00002360_00002388_frgp13,impostor,13,right,2360,2388,B
I_00002408_00002440_frgp14,impostor,14,left,2408,2440,B
I_00002348_00002423_frgp14,impostor,14,left,2348,2423,B
I_00002391_00002398_frgp13,impostor,13,right,2391,2398,B
I_00002364_00002406_frgp13,impostor,13,right,2364,2406,B
I_00002310_00002315_frgp14,impostor,14,left,2310,2315,B
I_00002313_00002351_frgp14,impostor,14,left,2313,2351,B
I_00002386_00002388_frgp14,impostor,14,left,2386,2388,B
I_00002371_00002386_frgp13,impostor,13,right,2371,2386,B
I_00002317_00002339_frgp14,impostor,14,left,2317,2339,B
I_00002330_00002367_frgp14,impostor,14,left,2330,2367,B
I_00002356_00002391_frgp13,impostor,13,right,2356,2391,B
I_00002341_00002386_frgp13,impostor,13,right,2341,2386,B
I_00002337_00002405_frgp14,impostor,14,left,2337,2405,B
I_00002379_00002384_frgp14,impostor,14,left,2379,2384,B
I_00002338_00002403_frgp13,impostor,13,right,2338,2403,B
I_00002353_00002403_frgp13,impostor,13,right,2353,2403,B
I_00002315_00002327_frgp13,impostor,13,right,2315,2327,B
I_00002303_00002383_frgp13,impostor,13,right,2303,2383,B
I_00002357_00002423_frgp14,impostor,14,left,2357,2423,B
I_00002401_00002413_frgp13,impostor,13,right,2401,2413,B
I_00002303_00002329_frgp14,impostor,14,left,2303,2329,B
I_00002340_00002364_frgp14,impostor,14,left,2340,2364,B
I_00002328_00002353_frgp14,impostor,14,left,2328,2353,B
I_00002428_00002481_frgp13,impostor,13,right,2428,2481,B
I_00002374_00002413_frgp14,impostor,14,left,2374,2413,B
I_00002341_00002352_frgp13,impostor,13,right,2341,2352,B
I_00002351_00002396_frgp14,impostor,14,left,2351,2396,B
I_00002313_00002370_frgp14,impostor,14,left,2313,2370,B
I_00002398_00002426_frgp14,impostor,14,left,2398,2426,B
I_00002395_00002406_frgp14,impostor,14,left,2395,2406,B
I_00002341_00002371_frgp14,impostor,14,left,2341,2371,B
I_00002341_00002364_frgp13,impostor,13,right,2341,2364,B
I_00002455_00002462_frgp14,impostor,14,left,2455,2462,B
I_00002330_00002447_frgp13,impostor,13,right,2330,2447,B
I_00002306_00002391_frgp14,impostor,14,left,2306,2391,B
G_2352_frgp13,genuine,13,right,2352,2352,A
I_00002313_00002375_frgp14,impostor,14,left,2313,2375,B
I_00002351_00002352_frgp13,impostor,13,right,2351,2352,B
I_00002394_00002405_frgp14,impostor,14,left,2394,2405,B
I_00002319_00002401_frgp14,impostor,14,left,2319,2401,B
I_00002351_00002391_frgp13,impostor,13,right,2351,2391,B
