pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,similarity_score,raw_response,latency_s,model,prompting_setting,timestamp
I_00002341_00002364_frgp13,impostor,13,right,2341,2364,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:55
I_00002455_00002462_frgp14,impostor,14,left,2455,2462,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:55
I_00002330_00002447_frgp13,impostor,13,right,2330,2447,B,85,85,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:55
I_00002306_00002391_frgp14,impostor,14,left,2306,2391,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:56
G_2352_frgp13,genuine,13,right,2352,2352,A,100,100,0.392,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:56
I_00002313_00002375_frgp14,impostor,14,left,2313,2375,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:56
I_00002351_00002352_frgp13,impostor,13,right,2351,2352,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:57
I_00002394_00002405_frgp14,impostor,14,left,2394,2405,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:57
I_00002319_00002401_frgp14,impostor,14,left,2319,2401,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:57
I_00002351_00002391_frgp13,impostor,13,right,2351,2391,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:58
I_00002364_00002367_frgp13,impostor,13,right,2364,2367,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:58
I_00002344_00002391_frgp13,impostor,13,right,2344,2391,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:58
I_00002358_00002402_frgp14,impostor,14,left,2358,2402,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:58
I_00002368_00002405_frgp13,impostor,13,right,2368,2405,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:59
I_00002337_00002383_frgp13,impostor,13,right,2337,2383,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:59
G_2344_frgp14,genuine,14,left,2344,2344,A,100,100,0.393,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:59
I_00002329_00002418_frgp13,impostor,13,right,2329,2418,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:00
I_00002359_00002392_frgp13,impostor,13,right,2359,2392,B,85,85,0.299,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:00
I_00002372_00002373_frgp14,impostor,14,left,2372,2373,B,0,0,0.279,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:00
I_00002383_00002426_frgp14,impostor,14,left,2383,2426,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:01
I_00002304_00002396_frgp13,impostor,13,right,2304,2396,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:01
I_00002362_00002384_frgp13,impostor,13,right,2362,2384,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:01
I_00002407_00002418_frgp14,impostor,14,left,2407,2418,B,85,85,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:01
I_00002330_00002415_frgp14,impostor,14,left,2330,2415,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:02
I_00002321_00002351_frgp14,impostor,14,left,2321,2351,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:02
I_00002314_00002455_frgp14,impostor,14,left,2314,2455,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:02
I_00002381_00002462_frgp14,impostor,14,left,2381,2462,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:03
I_00002349_00002386_frgp14,impostor,14,left,2349,2386,B,85,85,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:03
I_00002341_00002394_frgp13,impostor,13,right,2341,2394,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:03
I_00002402_00002413_frgp13,impostor,13,right,2402,2413,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:04
I_00002351_00002380_frgp13,impostor,13,right,2351,2380,B,0,0,0.274,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:04
I_00002314_00002367_frgp13,impostor,13,right,2314,2367,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:04
I_00002368_00002379_frgp14,impostor,14,left,2368,2379,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:04
I_00002341_00002413_frgp13,impostor,13,right,2341,2413,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:05
I_00002372_00002381_frgp14,impostor,14,left,2372,2381,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:05
I_00002358_00002481_frgp13,impostor,13,right,2358,2481,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:05
I_00002348_00002428_frgp13,impostor,13,right,2348,2428,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:06
I_00002319_00002357_frgp14,impostor,14,left,2319,2357,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:06
I_00002342_00002413_frgp14,impostor,14,left,2342,2413,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:06
I_00002367_00002384_frgp14,impostor,14,left,2367,2384,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:06
I_00002395_00002401_frgp13,impostor,13,right,2395,2401,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:07
I_00002409_00002462_frgp13,impostor,13,right,2409,2462,B,65,65,0.291,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:07
G_2423_frgp14,genuine,14,left,2423,2423,A,100,100,0.389,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:07
I_00002353_00002463_frgp14,impostor,14,left,2353,2463,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:08
I_00002310_00002403_frgp14,impostor,14,left,2310,2403,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:08
I_00002360_00002380_frgp14,impostor,14,left,2360,2380,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:08
I_00002321_00002418_frgp14,impostor,14,left,2321,2418,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:09
I_00002349_00002359_frgp13,impostor,13,right,2349,2359,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:09
I_00002328_00002406_frgp14,impostor,14,left,2328,2406,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:09
I_00002307_00002328_frgp14,impostor,14,left,2307,2328,B,0,0,0.279,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:09
I_00002344_00002359_frgp14,impostor,14,left,2344,2359,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:10
I_00002329_00002349_frgp13,impostor,13,right,2329,2349,B,30,30,0.299,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:10
I_00002395_00002399_frgp13,impostor,13,right,2395,2399,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:10
I_00002326_00002381_frgp13,impostor,13,right,2326,2381,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:11
I_00002339_00002402_frgp14,impostor,14,left,2339,2402,B,0,0,0.281,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:11
I_00002407_00002413_frgp13,impostor,13,right,2407,2413,B,85,85,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:11
I_00002367_00002425_frgp14,impostor,14,left,2367,2425,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:12
I_00002327_00002330_frgp14,impostor,14,left,2327,2330,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:12
I_00002369_00002462_frgp13,impostor,13,right,2369,2462,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:12
I_00002394_00002413_frgp13,impostor,13,right,2394,2413,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:12
I_00002317_00002362_frgp13,impostor,13,right,2317,2362,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:13
I_00002303_00002321_frgp14,impostor,14,left,2303,2321,B,95,95,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:13
I_00002364_00002412_frgp14,impostor,14,left,2364,2412,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:13
I_00002380_00002388_frgp14,impostor,14,left,2380,2388,B,95,95,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:14
I_00002371_00002418_frgp14,impostor,14,left,2371,2418,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:14
I_00002303_00002328_frgp13,impostor,13,right,2303,2328,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:14
I_00002364_00002374_frgp13,impostor,13,right,2364,2374,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:14
I_00002328_00002371_frgp14,impostor,14,left,2328,2371,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:15
I_00002401_00002447_frgp14,impostor,14,left,2401,2447,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:15
I_00002312_00002388_frgp13,impostor,13,right,2312,2388,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:15
I_00002371_00002405_frgp13,impostor,13,right,2371,2405,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:16
I_00002330_00002337_frgp14,impostor,14,left,2330,2337,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:16
I_00002391_00002481_frgp13,impostor,13,right,2391,2481,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:16
I_00002310_00002339_frgp14,impostor,14,left,2310,2339,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:17
I_00002367_00002379_frgp13,impostor,13,right,2367,2379,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:17
I_00002306_00002424_frgp13,impostor,13,right,2306,2424,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:17
I_00002356_00002371_frgp14,impostor,14,left,2356,2371,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:17
I_00002314_00002380_frgp14,impostor,14,left,2314,2380,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:18
I_00002358_00002381_frgp14,impostor,14,left,2358,2381,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:18
I_00002424_00002428_frgp14,impostor,14,left,2424,2428,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:18
I_00002359_00002425_frgp14,impostor,14,left,2359,2425,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:19
I_00002320_00002340_frgp14,impostor,14,left,2320,2340,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:19
I_00002334_00002409_frgp14,impostor,14,left,2334,2409,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:19
I_00002371_00002440_frgp14,impostor,14,left,2371,2440,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:20
I_00002355_00002412_frgp13,impostor,13,right,2355,2412,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:20
I_00002353_00002406_frgp14,impostor,14,left,2353,2406,B,0,0,0.279,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:20
I_00002424_00002455_frgp14,impostor,14,left,2424,2455,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:20
I_00002315_00002481_frgp13,impostor,13,right,2315,2481,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:21
I_00002341_00002380_frgp13,impostor,13,right,2341,2380,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:21
I_00002326_00002338_frgp14,impostor,14,left,2326,2338,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:21
I_00002381_00002409_frgp14,impostor,14,left,2381,2409,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:22
I_00002337_00002391_frgp14,impostor,14,left,2337,2391,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:22
I_00002319_00002353_frgp14,impostor,14,left,2319,2353,B,85,85,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:22
I_00002313_00002356_frgp13,impostor,13,right,2313,2356,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:22
I_00002332_00002413_frgp13,impostor,13,right,2332,2413,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:23
I_00002340_00002402_frgp14,impostor,14,left,2340,2402,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:23
I_00002376_00002481_frgp13,impostor,13,right,2376,2481,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:23
I_00002372_00002402_frgp13,impostor,13,right,2372,2402,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:24
I_00002386_00002440_frgp14,impostor,14,left,2386,2440,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:24
I_00002379_00002455_frgp14,impostor,14,left,2379,2455,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:24
I_00002357_00002381_frgp13,impostor,13,right,2357,2381,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:25
I_00002304_00002359_frgp13,impostor,13,right,2304,2359,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:25
I_00002315_00002423_frgp14,impostor,14,left,2315,2423,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:25
I_00002394_00002403_frgp14,impostor,14,left,2394,2403,B,65,65,0.304,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:25
I_00002357_00002372_frgp13,impostor,13,right,2357,2372,B,65,65,0.316,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:26
I_00002327_00002406_frgp13,impostor,13,right,2327,2406,B,65,65,0.316,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:26
I_00002364_00002374_frgp14,impostor,14,left,2364,2374,B,65,65,0.317,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:26
I_00002355_00002391_frgp14,impostor,14,left,2355,2391,B,65,65,0.316,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:27
I_00002319_00002358_frgp13,impostor,13,right,2319,2358,B,0,0,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:27
I_00002383_00002447_frgp14,impostor,14,left,2383,2447,B,95,95,0.305,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:27
I_00002405_00002462_frgp14,impostor,14,left,2405,2462,B,65,65,0.291,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:28
I_00002320_00002426_frgp14,impostor,14,left,2320,2426,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:28
I_00002320_00002406_frgp14,impostor,14,left,2320,2406,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:28
I_00002328_00002352_frgp13,impostor,13,right,2328,2352,B,85,85,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:28
I_00002371_00002383_frgp13,impostor,13,right,2371,2383,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:29
I_00002352_00002424_frgp14,impostor,14,left,2352,2424,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:29
I_00002344_00002367_frgp13,impostor,13,right,2344,2367,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:29
I_00002338_00002402_frgp14,impostor,14,left,2338,2402,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:30
I_00002386_00002398_frgp14,impostor,14,left,2386,2398,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:30
I_00002338_00002359_frgp13,impostor,13,right,2338,2359,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:30
I_00002314_00002358_frgp14,impostor,14,left,2314,2358,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:30
I_00002319_00002357_frgp13,impostor,13,right,2319,2357,B,0,0,0.277,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:31
I_00002330_00002463_frgp14,impostor,14,left,2330,2463,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:31
I_00002424_00002481_frgp13,impostor,13,right,2424,2481,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:31
I_00002320_00002386_frgp13,impostor,13,right,2320,2386,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:32
I_00002340_00002425_frgp13,impostor,13,right,2340,2425,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:32
I_00002326_00002374_frgp13,impostor,13,right,2326,2374,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:32
I_00002325_00002372_frgp14,impostor,14,left,2325,2372,B,65,65,0.289,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:32
I_00002303_00002425_frgp13,impostor,13,right,2303,2425,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:33
I_00002369_00002418_frgp14,impostor,14,left,2369,2418,B,95,95,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:33
I_00002332_00002447_frgp13,impostor,13,right,2332,2447,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:33
I_00002381_00002396_frgp14,impostor,14,left,2381,2396,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:34
I_00002304_00002428_frgp13,impostor,13,right,2304,2428,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:34
I_00002349_00002481_frgp14,impostor,14,left,2349,2481,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:34
I_00002306_00002408_frgp13,impostor,13,right,2306,2408,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:35
I_00002328_00002426_frgp14,impostor,14,left,2328,2426,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:35
I_00002355_00002463_frgp14,impostor,14,left,2355,2463,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:35
I_00002312_00002384_frgp13,impostor,13,right,2312,2384,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:35
I_00002328_00002402_frgp14,impostor,14,left,2328,2402,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:36
I_00002339_00002340_frgp13,impostor,13,right,2339,2340,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:36
I_00002367_00002412_frgp13,impostor,13,right,2367,2412,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:36
I_00002307_00002455_frgp13,impostor,13,right,2307,2455,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:37
I_00002310_00002423_frgp14,impostor,14,left,2310,2423,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:37
I_00002349_00002371_frgp14,impostor,14,left,2349,2371,B,65,65,0.299,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:37
I_00002303_00002408_frgp13,impostor,13,right,2303,2408,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:37
I_00002418_00002425_frgp13,impostor,13,right,2418,2425,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:38
I_00002313_00002440_frgp13,impostor,13,right,2313,2440,B,85,85,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:38
I_00002368_00002462_frgp14,impostor,14,left,2368,2462,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:38
I_00002342_00002405_frgp13,impostor,13,right,2342,2405,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:39
I_00002388_00002394_frgp13,impostor,13,right,2388,2394,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:39
I_00002368_00002395_frgp14,impostor,14,left,2368,2395,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:39
I_00002349_00002406_frgp14,impostor,14,left,2349,2406,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:40
I_00002351_00002373_frgp13,impostor,13,right,2351,2373,B,0,0,0.275,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:40
I_00002426_00002463_frgp14,impostor,14,left,2426,2463,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:40
I_00002351_00002481_frgp14,impostor,14,left,2351,2481,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:40
I_00002362_00002399_frgp13,impostor,13,right,2362,2399,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:41
I_00002359_00002413_frgp13,impostor,13,right,2359,2413,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:41
I_00002403_00002463_frgp13,impostor,13,right,2403,2463,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:41
I_00002337_00002376_frgp13,impostor,13,right,2337,2376,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:42
I_00002359_00002424_frgp13,impostor,13,right,2359,2424,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:42
I_00002386_00002447_frgp14,impostor,14,left,2386,2447,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:42
I_00002344_00002412_frgp13,impostor,13,right,2344,2412,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:42
I_00002383_00002394_frgp14,impostor,14,left,2383,2394,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:43
I_00002329_00002415_frgp13,impostor,13,right,2329,2415,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:43
I_00002408_00002413_frgp13,impostor,13,right,2408,2413,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:43
I_00002375_00002394_frgp14,impostor,14,left,2375,2394,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:44
I_00002321_00002391_frgp13,impostor,13,right,2321,2391,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:44
I_00002392_00002395_frgp13,impostor,13,right,2392,2395,B,85,85,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:44
I_00002327_00002423_frgp14,impostor,14,left,2327,2423,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:45
I_00002314_00002332_frgp13,impostor,13,right,2314,2332,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:45
I_00002304_00002375_frgp13,impostor,13,right,2304,2375,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:49:45
